Step,T_CE,T_Acc,T_Res,V_CE,V_Acc,V_Res,E_CE,E_Acc,E_Res,Time
121500,0.07821004549026489,0.9751,48755.0,,,,0.784521505355835,0.8003,8003.0,6306.795263051987
122000,0.07912356018543243,0.97434,48717.0,,,,0.83732112159729,0.7894,7894.0,6332.79616189003
122500,0.07378443274855613,0.97576,48788.0,,,,0.8339020732879638,0.7944,7944.0,6358.847548007965
123000,0.07879259161114693,0.97464,48732.0,,,,0.7791259902954102,0.8041,8041.0,6384.868860006332
123500,0.07697983328580857,0.97518,48759.0,,,,0.8078536884307861,0.7948,7948.0,6410.905553102493
124000,0.07904991167783737,0.97426,48713.0,,,,0.8386357707977294,0.7954,7954.0,6436.942905902863
124500,0.08092157518744468,0.97378,48689.0,,,,0.824620548248291,0.7968,7968.0,6463.015126943588
125000,0.07752608954429627,0.97354,48677.0,,,,0.796739268875122,0.8016,8016.0,6489.0883729457855
125500,0.07858875660419463,0.97412,48706.0,,,,0.8152184535980225,0.7973,7973.0,6515.060380935669
126000,0.08164920651257038,0.97364,48682.0,,,,0.8667111392974853,0.786,7860.0,6541.1348650455475
126500,0.07647051683425904,0.97512,48756.0,,,,0.8067447814941406,0.7945,7945.0,6567.112339019775
127000,0.07724794456958771,0.97598,48799.0,,,,0.816351704788208,0.7983,7983.0,6593.120982885361
127500,0.07768503580570221,0.9746,48730.0,,,,0.8004005527496338,0.799,7990.0,6619.275271892548
128000,0.07380112407445907,0.97528,48764.0,,,,0.8073140476226807,0.8032,8032.0,6645.297434091568
128500,0.0744431661838293,0.97564,48782.0,,,,0.8068401203155517,0.7996,7996.0,6671.288187980652
129000,0.0792271398293972,0.97466,48733.0,,,,0.8000876541137696,0.8022,8022.0,6697.347440958023
129500,0.07581470441102982,0.97572,48786.0,,,,0.8092358676910401,0.7938,7938.0,6723.434534072876
130000,0.0765630839753151,0.97536,48768.0,,,,0.8419235935211181,0.7976,7976.0,6749.476315021515
130500,0.0715098132777214,0.97638,48819.0,,,,0.8499540775299073,0.7968,7968.0,6775.521921873093
